business_id,similar_1,similar_2,similar_3
bU6IZNKS7NcFVfZppkTHAg,Bistro Du Beaujolais - Olmsted Falls,Don Ramon Mexican Restaurant - Cleveland,Los Arcos Mexican Restaurant Bar and Grill - Cleveland
bWI9t-tXQG7FCRCaVd5YRg,Hooley House Sports Pub & Grille - Westlake,Wolfey's Bistro & Pub - Elyria,Sully's Irish Pub - Medina
bY6cylV5ASHvD-gCuKTptQ,PIZZAFIRE - Cuyahoga Falls,Tony Sacco's Coal Oven Pizza - Mentor,PIZZAFIRE - Cleveland
bchksAMD4CtI98_s_kJNpg,Sarava At Shaker Square - Cleveland,Johnny's Downtown - Cleveland,Chocolate Bar - Cleveland
bfF90MspMbqLWdcEU9JLcg,Fujiyama Steakhouse & Sushi Bar - Avon,Shinto Japanese Steakhouse & Sushi Bar - Strongsville,Otani Steakhouse and Sushi - Hudson
bgNmUYcraelf27TviWEMGA,Crepes In the City - Willoughby,Borderline Cafe - Lakewood,Cafe Bon Appetit - Cleveland
bhwWkioO5ROkyYQhABESfg,Stonetown - Cleveland,Pufferbelly - Kent,Nazca Bar & Grill - Eastlake
binymvD2QxETihoAmHOMSQ,EDWINS Leadership and Restaurant Institute - Cleveland,Moosehead Grill - Amherst,Hyde Park Prime Steakhouse - Westlake
bjbegGikWzSgeVsOJdE22g,Arashi Japan Steak House - Westlake,"First Watch - Breakfast, Brunch & Lunch - Westlake",Nuevo Acapulco - North Olmsted
bkwXWFCRGra9q2lfYDTIBA,Cafe Miami - Cleveland,Pacific East Japanese Restaurant - Cleveland Heights,Ginger Sushi Burrito and Hibachi - Mentor
bm5PjdlaanvkE2kBGfzCHg,Olive Garden Italian Restaurant - Cuyahoga Falls,XO Seafood & Oysters - Beachwood,The Melting Pot- Lyndhurst - Lyndhurst
bo3SQVtErnMOqO6lkxWdkw,The Rail - Strongsville,Red Robin Gourmet Burgers - North Olmsted,Wahlburgers - Cleveland
bupMXFUaZfranBLdaVcRww,Mandarin Seafood Buffet - Twinsburg,Sushi Rock - Cleveland,Ginza Sushi House - Cleveland
bvTyaYHXupi1c5mbs65RyQ,Don Tequila Mexican Restaurant - Cleveland,La Terraza Bar & Grill - Kent,Nick's Diner - Cleveland
c6ed3FFQjKUb4vHOjHCcfA,Bob Evans - Independence,Little Hong Kong - Cleveland,Taza A Lebanese Grill - Cleveland
cF98fzqrMnikhXhuSz6ruQ,Washington Place Bistro - Cleveland,Square Bistro - Chardon,Graffiti: A Social Kitchen - Cleveland
cInZkUSckKwxCqAR7s2ETw,El Tren Grill - Tallmadge,Blue Ginger Asian Bistro - Parma,El Jalapeños - Cleveland
cMEln0QCOYFRykhvdkLJzg,"First Watch - Breakfast, Brunch & Lunch - Fairlawn",Nuevo Acapulco - North Olmsted,Perk-Cup! Cafe - Berea
cN0DHOTO1VPBMwDow8OzCw,Battery Park Wine Bar - Cleveland,Fox & Hound English Pub & Grille - Parma,Wine Bar Rocky River - Rocky River
cOAjHOGcmXWJEd1Xo3xt0w,Aladdin's Eatery - Cuyahoga Falls,Red The Steakhouse - Cleveland,Hyde Park Prime Steakhouse - Westlake
cOY6ipigtTXdcmmmiFiniA,"First Watch - Breakfast, Brunch & Lunch - Westlake",Akira Hibachi & Sushi - Solon,Don Tequila - Amherst
cRTkev8c66o6q6v7FstjLA,Saigon Restaurant and Bar - Cleveland,Cuisine of India - Parma Heights,Pari Authentic Indian Cuisine - Chesterland
cUwNW5NEua_yMcAx-X2sMg,West Side Market Cafe - Cleveland,IHOP - Cleveland,Wild Goats Cafe - Kent
cX2Nr_XmGYlMaBW35M0sUg,L'Albatros - Cleveland,The Cabin of Willowick - Willowick,Bac Asian American Bistro & Bar - Cleveland
cXArqglQUpH8Ef_1zGyRVw,Fisher's Cafe & Pub - Peninsula,Moosehead Hoof & Ladder - Olmsted Falls,Sammies Bar and Grill - Tallmadge
cXmlv2WBzuB6JLMhaCvLuQ,Great Taste Chinese Restaurant - Cleveland,Lemon Grass - Cleveland,Seven Roses - Cleveland
cYhv7XVpqJIpb6BLzZBaFQ,Canarys - North Olmsted,Bay Diner - Bay Village,Aria Nails - Cleveland
caYlxQ7kaYcUZwcqJKNyoA,Pita Pit - Fairview Park,Taydo Vietnamese & Chinese Restaurant - Parma,Steve's Gyros - Cleveland
cbjF6szaq2orE0BplGAKEA,Two Bucks - Middleburg Heights,Wolfey's Bistro & Pub - Elyria,Mulligans Pub and Grill - Avon
ccoflrCjKB_D06Cc3vC6Ng,Fat Head's Brewery & Tap House - Middleburg Heights,Winking Lizard Tavern - Independence,The Jolly Scholar - Cleveland
cd3ZlHmdNI4XlxGQBwPjvA,Moncho's Bar & Grill - Cleveland,Simon's Restaurant & Delicatessen - Brecksville,Diso's Bistro - Lorain
cd5Utm93d5Ta_F4e8A3pCA,Jimmy's Backyard BBQ - Cuyahoga Falls,Falafel Cafe - Cleveland,Cafe Melissa - Avon Lake
cdHqkN6Mi6Q5WlwgOyokUA,Burger Fresh - Solon,Five Guys - Mayfield Heights,Brown Bag Burger - North Olmsted
cdLjMoQPRtdWN4g6LW650w,Stadium 3 Bar & Grille - Cleveland,Corleone's Ristorante & Bar - Parma,The Melting Pot - Fairview Park - Fairview Park
cdpiHHignnk8hVcPEiYzMw,Tomori's Pizza & Subs - Lakewood,Crust - Cleveland,Geraci's Restaurant - University Heights
cfMqHwJc4qgdIL6oew9EJQ,Danny Boy's Pizza - Rocky River,Guido's Pizza Haven & Restaurant - Chesterland,Rizzi's Ristorante & Pizzeria - Copley
chmsA4G55YHyEMsVpu8cQg,Ziggy's Pub & Restaurant - Amherst,Wolfey's Bistro & Pub - Elyria,Redhawk Grille - Painesville
cp0F3ayzAFOBKc16oMbBKw,Parallax Restaurant and Lounge - Cleveland,Michael's Restaurant & Bar - Rocky River,Orale! Kitchen - Cleveland
cuI4nkcx6d1bdG--ZM4oww,Ushabu - Cleveland,Cafe Tandoor - Cleveland Heights,Taza - A Lebanese Grill - Woodmere
cxq_iu2Zl5jm6qLGfff5eA,New China King - Lakewood,Cleveland Tiffin- Punjabi Dhaba - North Randall,Wonton Gourmet & BBQ - Cleveland
czBupdPk4qbW5wlMOEOcWQ,Mama Catena Ristorante - Euclid,Mama Roberto's - Mentor,Pepper's Italian Restaurant - Lakewood
d2dKppn6Udt8vwnYfcovqA,Davis Bakery & Delicatessen - Woodmere,Sittoo's Pita & Salads - Parma,Byte Cafe - Cleveland
d5TMOfz_CrjKDGbIpfoVCA,Cafe Toscano - Aurora,D'Angelo's Italian Ristorante - Twinsburg,The Burnham Restaurant - Cleveland
dAkg4Tucp7b5AIPwkqjAGg,Riverwood Cafe - Lakewood,Hoopples - Cleveland,The Treehouse - Cleveland
dCVOJZkaV2V0EwexjEzLmg,Downtown 140 - Hudson,Nordstrom - Beachwood,Jackalope Lakeside - Lorain
dHJ4PT5C9mr6QPs4o_DaSA,Hanabi Japanese Restaurant - Cleveland,Toko Japanese Steak House - Streetsboro,P.J.'s Luncheonette - Cleveland
dLRJhdnelmOXRa3WeeTbnQ,Guido's Pizza Haven & Restaurant - Chesterland,Giuseppe's Pizza & Subs - Wickliffe,Santo's Pizza & Pasta - Cleveland
dOEMnyvSk8njKJfqsDaqMA,Brennan's Fish House - Grand River,Big Egg Family Restaurant - Cleveland,Vittorio's buon appetito - WICKLIFFE
dOIUk3wm8LU8-FUpCKa1eg,My Friends Deli & Restaurant - Cleveland,West Side Market Café - Cleveland,SASA - Cleveland
dOkrbSdJ3FxXhGqdOHgL9A,Chipotle Mexican Grill - Middleburg Heights,Cracker Barrel Old Country Store - Brooklyn,BD's Mongolian Grill - Cleveland Heights
dQIO_7U0sUkNXzbDaZ-LHQ,Kelly's Cafe - Brunswick,John's Diner - Lakewood,Southside Diner - Parma
dQwjYLmQXb06CpMPIpm5-g,Bob Evans - Beachwood,Las Dos Fronteras - Cleveland,Chipotle Mexican Grill - Lakewood
dVvij7VRh55dISu02I0IGw,Pickle Bill's Lobster House - Grand River,Bahama Breeze - Beachwood,Nemo Grille - Avon
dWShECwk4R1cQhzOzJXtIQ,El Torito Taqueria Bar - Lakewood,El Camino - Aurora,Tito's Mexican Grill - Fairlawn
dWliPaP9k43hSKGSujNFXg,Fratello's - Avon Lake,Aladdin's Eatery - Hudson,Alfredo's at the Inn Italian Restaurant - Mayfield Village
daLUceDcNHEIxLHObOH18g,Flip Side - Rocky River,BurgerFi - Cuyahoga Falls,B Spot - Woodmere
dcrL22ant20s1thjdVGhLw,Texas Roadhouse - Stow,LockKeepers - Valley View,Bonefish Grill - Westlake
ddlnpDxGDDxGGoG_dVXwiw,Market - Rocky River,Butcher and the Brewer - Cleveland,Burntwood Tavern - Brecksville
dgiHRAOtyfa6Z5dO_4qh6A,Villa Y Zapata - Cleveland,Las Dos Fronteras - Cleveland,The Blue Door Cafe & Bakery - Cuyahoga Falls
djW8gh3JJ-__NCxx1YQaHg,Jim Alesci's Place - Solon,Jo Jo Carloni's - Olmsted Falls,Gentile's Bakery - Catering & Deli - Parma
dpEE0QVbYvpbuYgXBawmDg,Two Bucks - Parma,Lion's Pub - Cleveland,Flat Iron Café - Cleveland
dtszGNoYeZnUC2c1o04UZg,Boulevard Tavern - Cuyahoga Falls,Merwin's Wharf - Cleveland,Nickleby's Roundbar - Willoughby
du9EiKx28BVs-2hUAQ3UVg,Falafel Cafe - Cleveland,Girves Brown Derby - Streetsboro,Olive Garden Italian Restaurant - Parma
dwQEZBFen2GdihLLfWeexA,Benihana - Cleveland,Hibachi Japanese Steakhouse - Independence,Aladdin's Eatery - Cleveland
dyJsv02GJgQZBl2Lh3vjjg,El Tolteca Mexican Grill - Brooklyn,Jennifer's Restaurant - Strongsville,Kleifelds Restaurant - Willoughby
e1RcTvtihmYdf8At7hLgRw,Mustard Seed Market - Solon,Barrio - Cleveland,TGI Fridays - Mayfield Heights
e7207sqC-pSn6GIf31ikhQ,Flury's Cafe - Cuyahoga Falls,Don Tequila - Amherst,Wild Goats Cafe - Kent
e8ndZ6RV5LzFWycIfUotvA,Bar 50/20 - Solon,Panini's - Cleveland,Harry Buffalo - Highland Heights
e9FftJq9v_porLZT7iSEhg,Chipotle Mexican Grill - Solon,Charm Thai Restaurant - Parma,Troy Grille - Kent
eBeTO_2kXxa6UDjvIGAM2g,Bombay Grill - Fairlawn,Hunan Solon - Solon,Jackie Chen Dragon Tower Restaurant - Cleveland
eBoRFMm14n6Bte5vJIaeSg,Battery Park Wine Bar - Cleveland,Buffalo Wild Wings - Fairview Park,750ml Wines - Brecksville
eLYhQ_SK0KXEiREGu_PCIQ,The Blue Door Cafe & Bakery - Cuyahoga Falls,Bob Evans - Beachwood,Ohio City Burrito - Cleveland
eMMLnaaS3aSn-9jkjoTAdA,Rockne's - Streetsboro,Warren's Spirited Kitchen - Burton,Texas Roadhouse - Stow
eSlmVbicgkhtD9niSuReJw,The Capital Grille - Lyndhurst,Harvest Kitchen & Lounge - Solon,Girves Brown Derby - Medina
e_Nf4zAA1KZq80aoy3v8Ng,The Jolly Scholar - Cleveland,Winking Lizard Tavern - Bedford,Brennan's Colony - Cleveland Heights
e_yxY8iYwK6WDnUSz3v8ng,Dante Next Door - Cleveland,Dominic's Santos - Cleveland,The Woods Restaurant & Lounge - Rocky River
ebgu1HjoE5S45U7oKyq4sw,Niko's Bar & Gyros - North Royalton,Lure Bistro - Willoughby,The Corner Alley at Uptown - Cleveland
ede2MkaohtkWU4GtrgdfsQ,Dino's III - Wickliffe,Stancato's Italian Restaurant - Cleveland,Sorrento Ristorante & Pizzeria - Sheffield Village
efAhdUR2MXCgLWNA7KtQ1Q,The Bier Haus - Strongsville,Loco Leprechaun - Westlake,Brick House Tavern + Tap - Cuyahoga Falls
eigkQ_PuRON8Se265NqQDQ,Ohio City Pizzeria - Cleveland,Altieri's Pizza - Stow,Jet's Pizza - Westlake
elpC4MTNzvMphY8xOjltAg,Beal's Pickles 'n' Pints - Willoughby,Winking Lizard Tavern - Avon,Panini's Bar & Grill - Kent
emCed5sCDrXVrBKVo6tcUQ,Fiesta Jalapeños - Medina,El Campesino - Twinsburg,El Campesino Mexican Restaurant - Streetsboro
en2o4Y4kdDHIDc5P82EXBw,Twisted Meltz - Kent,The Diner On Clifton - Cleveland,Peties Family Restaurant - Willowick
eoJfl5vG7X87QhcKb0nt5Q,Bin 216 - Cleveland,Holiday Inn Cleveland-Strongsville - Strongsville,The Old Angle Tavern - Cleveland
epAifIGqwj5oFp5MV8kgiQ,Piada Italian Street Food - Beachwood,La Dolce Vita - Cleveland,Trattoria Roman Gardens - Cleveland
epWC7CGRbNHkXM7G2ulYzQ,Dina's Pizza & Pub - Cleveland,Verso Casual Italian Bistro and Pizzeria - Cleveland,Dominic's Italian Restaurant - Medina
eqQnIjAAhOUuHqK6gTWRXw,Buca di Beppo - Strongsville,Olive Garden Italian Restaurant - Cuyahoga Falls,Red The Steakhouse - Cleveland
evNdyHPR1B8E1aIoUAsGrQ,Cafe Piccolo - Avon,Red Lobster - Mentor,Dervish Mediterranean & Turkish Grill - Avon
f6swKoBMy4v5X6UR6YadYA,Buffalo Wild Wings - Avon Lake,Buffalo Wild Wings - Medina,Mulligans Pub and Grill - Avon
f9nJNel6ySgSzZvmF7l-4g,Steve's Gyros - Cleveland,Oriental Palace Buffet - Cleveland,Chipotle Mexican Grill - Cleveland
fBg_BALfHGKVw2tUYboFsw,Pufferbelly - Kent,Oak and Embers Tavern - Chesterland,Urban Farmer - Cleveland
fCvw1feBqhZSX4gluzjipQ,Yours Truly Restaurants - Medina,Grumpy's Cafe - Cleveland,Simon's Restaurant & Delicatessen - Brecksville
fD92UNmTPOQYxowtwJ-ZNg,Great Scott Tavern - Euclid,The Office Bistro Bar - Cuyahoga Falls,Tinkers Creek Road Tavern - Walton Hills
fId--RMAhHZcJagMSD-aUw,Parker's Downtown - Cleveland,Ken Stewart's East Bank - Cleveland,Hyde Park Prime Steakhouse - Cleveland
fLpzBjIoQrCYaA7svKiJ9Q,Santo's Pizza & Pasta - Cleveland,Pizzazz on the Circle - University Heights,Frankie's Italian Cuisine - North Olmsted
fNAdDV7HCYnq6P69UGl7kg,Swensons Drive-In - West Akron,Bearden's Restaurant - Rocky River,Swensons Drive-In Restaurants - Stow
fP7IcL8MLacdVCTGwn8xZg,Tres Potrillos - Beachwood,Señor Tequila Mexican Grill & Cantina - Cleveland,Hibachi Japan Steak House - Cuyahoga Falls
fPX6XsfCPWnJwCyxsBVnxw,The Rail - Fairlawn,Grind Burger - Highland Heights,FlipSide - Chagrin Falls
fQP_jXrSoVKty5zxV3_Z6g,Grumpy's Cafe - Cleveland,West Side Market Cafe - Cleveland,Denny's - Independence
fROpvJ_V9q6dAXbi4VwtoA,The Cheesecake Factory - Lyndhurst,Harvest Kitchen & Lounge - Solon,Oak and Embers Tavern - Chesterland
fS1QBwuCUXVQ_K7LNnYvBg,Taco Tonto's - Kent,La Plaza Supermarket - Cleveland,Fuji Grill Buffet - Parma
fSYdQCfFF5zsOapeUcY25A,Piada Italian Street Food - South Euclid,Amazing Wok II - Cleveland Heights,China Renaissance - North Olmsted
fTfX3vGrV8GYBGcfweY6Kg,Shinano Sushi Bar & Japanese Cuisine - Solon,Shuhei - Beachwood,Sapporo Sushi - Cleveland
fThrN4tfupIGetkrz18JOg,Red Lantern Kitchen & Bar - Cleveland,Burntwood Tavern - Solon,Burntwood Tavern - Rocky River
fULc9W1Zm96taeRudD1Fqg,B Spot - Westlake,The Rail - Strongsville,BRGR 9 - Cleveland
fZU9ZoMmuzO-b5071LvrWg,Stamper's Grill Pub - Fairview Park,The Boneyard Beer Farm and Mesquite Grill - Mayfield Heights,"Red, Wine & Brew - Mentor - Mentor"
fdS9moyk-R84-DgY5xrCRg,Pita Pit - Fairview Park,Udupi Cafe - Parma Heights,Lemon Falls - Chagrin Falls
fjLMMIQW61OtjCuH7drvLA,Moosehead Saloon - Westlake,Pub Frato - Concord,Play Arcade and Kitchen - Mayfield Heights
fja2EnaSxKu1D7uctMhw-w,Olive Garden Italian Restaurant - Cuyahoga Falls,Aladdin's Eatery - Cuyahoga Falls,Outback Steakhouse - Independence
fjjDfZkChBWyCtbL7bvb2Q,Rays Place - Kent,The Jailhouse Taverne - Grafton,Red Robin Gourmet Burgers - Orange Village
fkXwJHETFfJUc-gu-pyeLw,Noodlecat - Cleveland,Damons Grill - Cleveland,Bac Asian American Bistro & Bar - Cleveland
fuCpY7v9ayBi8d90B1EGEQ,Harry Buffalo - Painesville,The Pub - Cleveland,Buckeye Beer Engine - Lakewood
fuPhVyvwoMFNRqM4O1CkeQ,Fluffy Duck Cafe - Cleveland,Liquid Planet - Cleveland,Dave's Cosmic Subs - Hudson
fzGs7qL4TaQuhogiZNcpCw,PIZZAFIRE - Cleveland,Jet's Pizza - Westlake,A Slice Above - Strongsville
fzPwuU8295tpDUyCFaIGxw,Olive Garden Italian Restaurant - Beachwood,Tomato Grill - Hudson,Zanzibar Soul Fusion - Cleveland
g0MQNtwxfUBisDA7hMuLEA,Ohio Brewing Company - Cuyahoga Falls,Parnell's Irish Pub - Cleveland,Brothers Lounge - Cleveland
g2lCNg_IM8_0I7K-jafRVQ,The Tavern of Stow - Stow,Quaker Steak & Lube - Mentor,Melt Bar and Grilled - Mentor
g5XW5RiVhykjleeRrWlJ2g,Hibachi Japanese Steakhouse - Highland Heights,Chopstick Chinese Restaurant - Cleveland,Chapati Indian Grill - Cleveland
g5zVkPRW2umfpCuDkan7tQ,Stone Mad Pub - Cleveland,Corner Alley - Cleveland,The Boneyard Beer Farm & Mesquite Grill - Broadview Heights
g9i9xFh9HtPWNLMB3ru3ug,Cleveland Pickle - Lakewood,Café Bon Appétit - Cleveland Heights,Chipotle Mexican Grill - Avon
gIZgDLdt-PW1j7QjV6z2Lg,Toko Japanese Steak House - Streetsboro,Golden Dragon - Cuyahoga Falls,Mucho Buenos - Brunswick
gIroxzbCiNsn9qIhpGDf0Q,Quaker Steak & Lube - Valley View,Great Scott Tavern - Euclid,Claddagh Irish Pub - Lyndhurst
gJFltdjG_NbbNctwRmS3Hg,Bar Louie - Westlake,Plank Road Tavern - Lakewood,Nano Brew - Cleveland
gNER9lE1Ma9FLm9MBsvYgg,Around the Corner Saloon & Cafe - Lakewood,Bar Louie - Cleveland,Fat Heads Brewery and Saloon - North Olmsted
gUR2pWQKLPgMEm_R_aI_aw,Muldoon's Saloon & Eatery - Cleveland,Margaritaville - Cleveland,Holiday Inn Cleveland-Strongsville - Strongsville
gWeNzHtxFh_Bv_am6WXIyA,Li Wah - Cleveland,Lemon Falls - Chagrin Falls,Cravings Cafe - Rocky River
gWz6E7v0i403_t8Ntor5JQ,Saaj Lebanese Bar & Grill - Solon,Batuqui - Cleveland,Abuelo's Mexican - Warrensville Heights
gadckpdnMe4GgU8FPyw9QA,Rockne's - Streetsboro,TGI Fridays - Brooklyn,The Fix Bistro - Cleveland Heights
ghvueE0cMXMmF4RXNSOTyw,The Hot Dog Diner - Parma,Heck's Cafe - Cleveland,Steak 'n Shake - Brooklyn
goOQKS6lKWT8rmM3SREgjQ,Cleats Club Seat Grille Old Brooklyn - Cleveland,Panini's Bar and Grill - Willoughby,Dave & Buster's - Westlake
goZV-PlwLJOB8s5O3GruxA,Mint Cafe - Cleveland Heights,Thai Chili - Avon Lake,Hunan Coventry - Cleveland Heights
go_uJsNgk2WCRtl5m-v72g,Panera Bread - South Euclid,Xinji Noodle Bar - Cleveland,Bonchon - Seven Hills - Seven Hills
gqKY69C4xVZsIrUxcuw3lw,Muldoon's Saloon & Eatery - Cleveland,Hooley House Sports Pub & Grille - Westlake,Parkview Nite Club - Cleveland
gqRfs-c6gx_tcIx63Fx4OQ,Firehouse Grill & Pub - Tallmadge,The Pub - Cleveland,Ruby Tuesday - North Olmsted
gtGn5hnHRAnGgfCiTcdj0A,Taqueria Junction - Olmsted Falls,Hibachi Japanese Steakhouse - Independence,Tres Potrillos - Beachwood
gtg8Hld2EyJrFoB-272SIg,Chipotle Mexican Grill - Macedonia,Fuji Japanese Steakhouse - Mentor,Cap'n Taco Restaurants - Brookpark
gttb4JXf_UXSaYqubh7iYw,LongHorn Steakhouse - Independence,Chow Chow Kitchen - Lakewood,Panera Bread - South Euclid
gvur69cXFtawJnJbNzFuZQ,A Thai Restaurant - Cleveland,Crown of India - Strongsville,Thai Origin - Cleveland
gw0ZS5b5RP3Lzr1BoCbALg,Phnom Penh - Cleveland,Chutney Rolls - Cleveland,Sun Luck Garden - Cleveland Heights
h-hXxl_9f-QdTYUIx0ar8A,Red The Steakhouse - Cleveland,XO Seafood & Oysters - Beachwood,Aladdin's Eatery - Cuyahoga Falls
h0Wmyzb8q0bXbrqmWqVvfQ,Bombay Grill - Fairlawn,La Kabob Lebanese Grill - Strongsville,Sweet Mango Thai Cuisine - Strongsville
h1GpQF2iG3pvQ7DLTE2puw,Mizestro - Brecksville,Texas Roadhouse - Willoughby,Americano - Bratenahl
h2Gc7ZP0LN6VZWqIRYtCEA,Indian Flame Restaurant - Cleveland,Mekong River Restaurant - Cleveland,Map of Thailand - Cleveland
h39PkiW3Zt0N_syoRsKbGQ,Villa Y Zapata - Cleveland,Chipotle Mexican Grill - Lakewood,Bob Evans - Beachwood
h58IV-LbmpycdzlwVhUhgw,Deagan's Kitchen & Bar - Lakewood,Loco Leprechaun - Westlake,Quaker Steak & Lube - Valley View
h7-JSWAJwFPZXwdoN1MQpg,Istanbul Mediterranean Grill - Avon,Roly Poly - Mayfield Heights,Little Hong Kong - Cleveland
h7Mw3lNMGttGNlNs68Bucw,Marottas - Cleveland Heights,Tasty Pizza - Cleveland,Vero Pizza Napoletana - Cleveland Heights
h7WwxzzjRaZoA5FWHYbLzg,Salad KraZe - Avon Lake,6 Flavors - Parma,Cuisine Du Cambodge - Cleveland
h8MMgum-XUQhU4xWCyQWLQ,Local Tavern - Mentor,Fisher's Cafe & Pub - Peninsula,Darby's on Fifty-Nine - Cuyahoga Falls
hAApwo0DNl0TiHX9J-u-eQ,Watami Japanese Seafood Buffet & Grill - Parma,Chipotle Mexican Grill - Warrensville Heights,Sushi 86 - Cleveland
hAN9gVT1a1i_YRdt74HapA,Fresco Mexican Grill & Salsa Bar - Kent,Taco Tontos - Lakewood,Helvetica Juice Bar & Cafe - Lakewood
hEtb2D81MtRfKuAd1FdV6w,Capri Pizza - Cleveland,Angies Pizza - Independence,Courthouse Pizzeria - Medina
hFay_o8K1YfqFiMFoSPv5Q,Sweet Mango Thai Cuisine - Strongsville,Jackie Chen Dragon Tower Restaurant - Cleveland,Hunan Solon - Solon
hGyQjWC-puXdl5_yCOU07g,Scotti's Italian Eatery - Cleveland,Pranzo! - Willoughby,Mangia Mangia - Newbury
hHOSM5IP_5NTRslQj3MxOg,Dervish Grill Tremont - Cleveland,Chicago's Home of Chicken & Waffles - Cleveland,Luca Italian Cuisine - Cleveland
hSU3MbB9Yu8MlybxfmABeg,Dominic's Santos - Cleveland,Ken Stewart's Tre Belle - Bath,Flour - Moreland Hills
hTSIT3puu8m8-kOZYS4Zdg,Indies - Cleveland,Cafe Avalaun - Warrensville Heights,Panda Wok Asian Cuisine - Lakewood
hWLqwafZ2tXH0S073lJSGA,Best Gyros - Cleveland,Old Fashion Hot Dogs - Cleveland,Yours Truly Restaurants - Chagrin Falls
haGstZfcH0IeRPncH2oFPQ,Mellow Mushroom - Rocky River,The Wild Goose - Willoughby,3 Palms Pizzeria - Westlake
hbxMqxvQVWguUnkWXsEdxg,Magpie Pizza - Sheffield,3 Brothers Pizza - Middleburg Heights,Papa Nick's Pizza & Pasta - Cleveland
hcKl9pAuB6E6ndh8anbgFg,Vittorio's buon appetito - WICKLIFFE,LongHorn Steakhouse - Solon,Buca di Beppo - Westlake
hcrjdLHf8UlR-D1-rTEkfw,Dave's Cosmic Subs - Mentor,Danny's Deli - Cleveland,The Root Cafe - Lakewood
hiceY83htPGn513-IcYWVA,Mary Yoder's Amish Kitchen Bakery & Gifts - Middlefield,Chowder House Cafe - Cuyahoga Falls,Dickey's Barbecue Pit - Mentor
hmIcYx04ulrt7FuNcNltsg,Currito - Cleveland - Cleveland,J. Gumbo's - Cleveland,Lotus Thai House - Cleveland Heights
hmfAdo6LuVOvBLiu75C8ZA,Dervish Grill Tremont - Cleveland,Olesia's Place - North Royalton,Batuqui - Cleveland
hntnEJN_wGWG7KQjZ4aVLQ,"First Watch - Breakfast, Brunch & Lunch - Macedonia",El Campesino - Twinsburg,El Campesino Mexican Restaurant - Streetsboro
hoGyiTjrri-Sq3-EaO7Kpw,Tandul - Cleveland,Zoma Ethiopian Restaurant - Cleveland Heights,Priya Indian Restaurant - Parma
hovoWva_UjbnyLWEbnFvBw,Spice Thai Cuisine - Twinsburg,Sweet Mango Berea Thai Cuisine - Berea,Bhelwala Indian Street Food - Strongsville
hr0vxeTzlHx6fTpSSmu2AA,Pacos Tacos - Solon,Bodega Restaurant & Lounge - Cleveland Heights,Pier W - Lakewood
hrvjRWqHOkPa9jBPpX1B8A,Ohio Brewing Company - Cuyahoga Falls,Abc the Tavern - Cleveland,Jukebox - Cleveland
huZ1fY8x0-9l5Mo-lUxt7Q,El Señor's Tacos - Painesville,Kenko Sushi & Teriyaki - Cleveland,Beet Jar Juicebar & Takeaway - Cleveland
hun1IpoFPWs7zoYyr_JtoQ,Seoul Hot Pot - Cleveland,Chipotle Mexican Grill - Solon,"First Watch - Breakfast, Brunch & Lunch - Mayfield Heights"
hwfbW1NHjANsuSkR7wJq8w,21 Lounge & Kitchen - Cleveland,RETRO Dog - Cuyahoga Falls,56 West - Lakewood
hxedolqDRVlKA_iOoI09Ng,Foundry Kitchen and Bar - Elyria,BJ's Restaurant & Brewhouse - Mentor,Brick House Tavern + Tap - Cuyahoga Falls
hyyy_yFDI3CJJaG3uROGBA,LongHorn Steakhouse - Cuyahoga Falls,Diso's Bistro - Lorain,Brennan's Fish House - Grand River
i55cm4i5C7fSCVONIQ8DRg,Tea House Noodles - Cleveland,Szechuan Gourmet - Cleveland,Kabob Place - Westlake
i5qq_JWzWu_c31Bx9CZjCA,Rush Inn - Lakewood,Beal's Pickles 'n' Pints - Willoughby,Panini's Bar & Grill - Kent
iH-BDuPiIV1Eag82oqXmAQ,Otani Japanese Restaurant - Cleveland,Sakura Sushi House - Strongsville,Jin House - Amherst
iIe6PLxsZDVyrKf4ziKxyw,Sheraton Suites Akron/Cuyahoga Falls - Cuyahoga Falls,Beachland Ballroom and Tavern - Cleveland,CLE Urban Winery - Cleveland Heights
iJpmIt-i9-VeChouLcPXbA,Buca di Beppo - Strongsville,Stella Mia Ristorante - Westlake,Aladdin's Eatery - Independence
iMGGM-WVNKep9c6bgRYjpA,Dickey's BBQ Pit - Parma,Zoup! - Middleburg Heights,Barabicu Smokehouse - Parma
iNeiyfZ7MHK8dI0QZ4Ucsg,Express Deli  - Brook Park,Stownut Donut & Diner - Stow,Frank's Falafel House - Cleveland
iOhHDavGdswJQlPW5luGaw,Sweet Melissa - Rocky River,Chipotle Mexican Grill - South Euclid,Presto Sandwiches - Cleveland
iS35nqM4b0XXVIgAlvkawg,Mason's Creamery - Cleveland,Bombaychaat - Cleveland,Cravings Cafe - Rocky River
iWLNyADtZsORV58bttRrBQ,Whistlers Kitchen & Bar Wood-Fired - Avon,Tony Sacco's Coal Oven Pizza - Mentor,Dewey's Pizza - Lakewood
iZfeH70e_YFLrURT8WuCYQ,BayLobsters Fish Market - Twinsburg,La Fiesta Mexican Restaurant - Richmond Heights,Larb Thai Restaurant - Brunswick
ifQtOsLs5ZOIM4VrLjVfCA,Ceedo's Eatery - Stow,Skyline Chili - Stow,Chick-fil-A - Strongsville
